DrugBank ID	Name	SMILES	InChI	Generic Names	Wikidata URL
00523	alitretinoin	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C	InChI=1S/C20H28O2/c1-15(8-6-9-16(2)14-19(21)22)11-12-18-17(3)10-7-13-20(18,4)5/h6,8-9,11-12,14H,7,10,13H2,1-5H3,(H,21,22)/b9-6+,12-11+,15-8-,16-14+	Retinoate ; Alitretinoin ; Avita ; Renova ; Retinoic acid ; (2E,4E,6Z,8E)-3,7-dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid ; (2E,4E,6Z,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid ; (7E,9Z,11E,13E)-retinoic acid ; 15-Apo-beta-caroten-15-oate ; 15-Apo-beta-caroten-15-oic acid ; 9-cis-Retinoate ; 9-cis-retinoic acid ; 9-cis-Tretinoin ; 9-Retinoate ; 9-Retinoic acid ; 9(Z)-Retinoic acid ; A-Acido (argentina) ; Aberel ; Aberela [norway] ; Acide retinoique (french) (DSL) ; Airol ; Aknoten ; Alitretinoin (usan) ; Alitretinoin [usan] ; Alitretinoína ; Alitrétinoïne ; Alitretinoinum ; All-trans- Vitamin A1 acid ; All-trans-b-retinoate ; All-trans-b-retinoic acid ; All-trans-beta-retinoate ; All-trans-beta-retinoic acid ; All-trans-vitamin a acid ; alpha-Acido (argentina) ; alpha-Vitaminsyre [denmark] ; Atragen ; Avitoin [norway] ; B-Retinoate ; B-Retinoic acid ; beta-Retinoate ; beta-Retinoic acid ; Dermairol ; Effederm ; Effederm [france] ; Epi-aberel ; Eudyna ; Isotretinoin retinoate ; Isotretinoin retinoic acid ; Panretin (TN) ; Panretin gel ; Panretin® ; Panretyn ; Panrexin ; Retacnyl ; Retin a ; Retin a (TN) ; Retin-a ; Retin-a micro ; Retinova ; Toctino® ; Trans-retinoate ; Trans-retinoic acid ; trans-Vitamin a acid ; Tretinoin ; Tretinoin (jan/usp) ; Tretinoin (TN) ; Tretinoin [usan:ban:inn] ; Tretinoin/all-trans retinoate ; Tretinoin/all-trans retinoic acid ; Tretinoina [inn-spanish] ; Tretinoine (french) (einecs) ; Tretinoine [inn-french] ; Tretinoino [inn-spanish] ; Tretinoinum [inn-latin] ; Tretinon ; Vesanoid ; Vesnaroid	http://www.wikidata.org/entity/Q3611854
00303	ertapenem	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O	InChI=1S/C22H25N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)/t9-,10-,13+,14+,15-,16-/m1/s1	Ertapenem ; (1R,5S,6S,8R,2'S,4's)-2-(2-(3-carboxyphenylcarbamoyl)pyrrolidin-4-ylthio)-6-(1-hydroxyethyl)-1-methylcarbapenem-3-carboxylic acid ; (4R,5S,6S)-3-((3S,5S)-5-((3-Carboxyphenyl)carbamoyl)pyrrolidin-3-ylthio)-6-((R)-1-hydroxyethyl)-4-methyl-7-oxo-1-aza-bicyclo[3.2.0]hept-2-ene-2-carboxylic acid ; ERTAPENEM	http://www.wikidata.org/entity/Q553220
00557	(RS)-hydroxyzine				http://www.wikidata.org/entity/Q421937
04839	cyproterone acetate	CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C	InChI=1S/C24H29ClO4/c1-12(26)24(29-13(2)27)8-6-16-14-10-20(25)19-11-21(28)15-9-18(15)23(19,4)17(14)5-7-22(16,24)3/h10-11,14-18H,5-9H2,1-4H3/t14-,15+,16-,17-,18-,22-,23-,24-/m0/s1	SH-714 ; cyproterone 17-O-acetate	http://www.wikidata.org/entity/Q426185
00779	nalidixic acid	CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O	InChI=1S/C12H12N2O3/c1-3-14-6-9(12(16)17)10(15)8-5-4-7(2)13-11(8)14/h4-6H,3H2,1-2H3,(H,16,17)	1-ethyl-1,4-dihydro-7-methyl-4-oxo-1,8-naphthyridine-3-carboxylic acid ; 1-ethyl-7-methyl-1,4-dihydro-1,8-naphthyridin-4-one-3-carboxylic acid ; 1-ethyl-7-methyl-4-oxo-1,4-dihydro-[1,8]naphthyridine-3-carboxylic acid ; 1,4-dihydro-1-ethyl-7-methyl-4-oxo-1,8-naphthyridine-3-carboxylic acid ; 3-carboxy-1-ethyl-7-methyl-1,8-naphthyridin-4-one ; WIN-18320	http://www.wikidata.org/entity/Q281082
00656	trazodone	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	InChI=1S/C19H22ClN5O/c20-16-5-3-6-17(15-16)23-13-11-22(12-14-23)8-4-10-25-19(26)24-9-2-1-7-18(24)21-25/h1-3,5-7,9,15H,4,8,10-14H2	2-{3-[4-(3-chlorophenyl)-1-piperazinyl]propyl}[1,2,4]triazolo[4,3-a]pyridin-3(2H)-one ; AF-1161	http://www.wikidata.org/entity/Q411457
09415	meglumine	CNCC(C(C(C(CO)O)O)O)O	InChI=1S/C7H17NO5/c1-8-2-4(10)6(12)7(13)5(11)3-9/h4-13H,2-3H2,1H3/t4-,5+,6+,7+/m0/s1	1-deoxy-1-methylaminosorbitol ; N-methyl-D-glucamine	http://www.wikidata.org/entity/Q288875
01248	docetaxel	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O	InChI=1S/C43H53NO14/c1-22-26(55-37(51)32(48)30(24-15-11-9-12-16-24)44-38(52)58-39(3,4)5)20-43(53)35(56-36(50)25-17-13-10-14-18-25)33-41(8,34(49)31(47)29(22)40(43,6)7)27(46)19-28-42(33,21-54-28)57-23(2)45/h9-18,26-28,30-33,35,46-48,53H,19-21H2,1-8H3,(H,44,52)/t26-,27-,28+,30-,31+,32+,33-,35-,41+,42-,43+/m0/s1	TXL ; Docetaxel ; Docecad® ; docetaxel anhydrous ; Docetaxel anhydrous ; docetaxel, anhydrous ; EmDOC ; N-debenzoyl-N-(tert-butoxycarbonyl)-10-deacetylpaclitaxel ; N-Debenzoyl-N-(tert-butoxycarbonyl)-10-deacetylpaclitaxel ; N-debenzoyl-N-(tert-butoxycarbonyl)-10-deacetyltaxol ; N-Debenzoyl-N-(tert-butoxycarbonyl)-10-deacetyltaxol ; Taxotere®	http://www.wikidata.org/entity/Q420436
06824	triethylenetetramine	C(CNCCNCCN)N	InChI=1S/C6H18N4/c7-1-3-9-5-6-10-4-2-8/h9-10H,1-8H2	2-aminoethyl-[2-(2-aminoethylamino)ethyl]amine ; N'-[2-(2-aminoethylamino)ethyl]ethane-1,2-diamine ; N'-[2-(2-azanylethylamino)ethyl]ethane-1,2-diamine ; TETA ; trien ; trientine ; triethylene tetramine	http://www.wikidata.org/entity/Q418386
12553	fluocinolone	CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CC(C4=CC(=O)C=CC43C)F)F)O	InChI=1S/C21H26F2O6/c1-18-4-3-10(25)5-13(18)14(22)6-12-11-7-15(26)21(29,17(28)9-24)19(11,2)8-16(27)20(12,18)23/h3-5,11-12,14-16,24,26-27,29H,6-9H2,1-2H3/t11-,12-,14-,15+,16-,18-,19-,20-,21-/m0/s1	Fluocinolone	http://www.wikidata.org/entity/Q27106662
08935	obinutuzumab				http://www.wikidata.org/entity/Q389496
09095	diflucortolone	CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C)F	InChI=1S/C22H28F2O4/c1-11-6-13-14-8-16(23)15-7-12(26)4-5-21(15,3)22(14,24)18(28)9-20(13,2)19(11)17(27)10-25/h4-5,7,11,13-14,16,18-19,25,28H,6,8-10H2,1-3H3/t11-,13+,14+,16+,18+,19-,20+,21+,22+/m1/s1	Diflucortolone ; Difluocortolone	http://www.wikidata.org/entity/Q5275453
00842	oxazepam	C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O	InChI=1S/C15H11ClN2O2/c16-10-6-7-12-11(8-10)13(9-4-2-1-3-5-9)18-15(20)14(19)17-12/h1-8,15,20H,(H,17,19)	Oxazepam ; (+-)-Oxazepam ; (RS)-Oxazepam ; Serax ; Serax® ; Tazepam ; WY-3498	http://www.wikidata.org/entity/Q412299
00304	desogestrel	CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CCCCC34	InChI=1S/C22H30O/c1-4-21-14-15(3)20-17-9-7-6-8-16(17)10-11-18(20)19(21)12-13-22(21,23)5-2/h2,8,17-20,23H,3-4,6-7,9-14H2,1H3/t17-,18-,19-,20+,21-,22-/m0/s1	13-Ethyl-11-methylene-18,19-dinor-17alpha-pregn-4-en-20-yn-17-ol ; ORG-2969	http://www.wikidata.org/entity/Q415304
00604	cisapride	COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F	InChI=1S/C23H29ClFN3O4/c1-30-21-13-19(26)18(24)12-17(21)23(29)27-20-8-10-28(14-22(20)31-2)9-3-11-32-16-6-4-15(25)5-7-16/h4-7,12-13,20,22H,3,8-11,14,26H2,1-2H3,(H,27,29)/t20-,22+/m1/s1	Cisapride ; (+-)-Cisapride ; (+)-(R)-Cisapride ; 4-amino-5-chloro-N-(1-(3-(4-Fluorophenoxy)propyl)-3-methoxypiperidin-4-yl)-2-methoxybenzamide ; 4-Amino-5-chloro-N-{1-[3-(4-fluoro-phenoxy)-propyl]-3-methoxy-piperidin-4-yl}-2-methoxy-benzamide ; cis-4-amino-5-chloro-N-(1-(3-(P-Fluorophenoxy)propyl)-3-methoxy-4-piperidyl)-O-anisamide ; cis-4-amino-5-chloro-N-{1-[3-(4-fluorophenoxy)propyl]-3-methoxy-4-piperidinyl}-2-methoxybenzamide ; cis-4-amino-5-chloro-N-{1-[3-(P-fluorophenoxy)propyl]-3-methoxy-4-piperidinyl}-O-anisamide ; Cisaprid ; Cisaprida ; Cisapridum	http://www.wikidata.org/entity/Q425295
01327	cefazolin	CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O	InChI=1S/C14H14N8O4S3/c1-6-17-18-14(29-6)28-4-7-3-27-12-9(11(24)22(12)10(7)13(25)26)16-8(23)2-21-5-15-19-20-21/h5,9,12H,2-4H2,1H3,(H,16,23)(H,25,26)/t9-,12-/m1/s1	(6R,7R)-3-{[(5-methyl-1,3,4-thiadiazol-2-yl)sulfanyl]methyl}-8-oxo-7-[(1H-tetrazol-1-ylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid ; Cefamezin ; Cefazolina ; Cefazoline ; Cefazolinum ; Cephamezine ; Cephazolidin ; Cephazolin ; Cephazoline ; SK&F-41558 ; CEZ ; Cefazolin	http://www.wikidata.org/entity/Q415739
09068	vortioxetine	CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C	InChI=1S/C18H22N2S/c1-14-7-8-17(15(2)13-14)21-18-6-4-3-5-16(18)20-11-9-19-10-12-20/h3-8,13,19H,9-12H2,1-2H3	Vortioxetine ; Brintellix ; Lu AA21004 ; Trintellix ; Vortioxetina ; Vortioxétine ; vortioxetinum	http://www.wikidata.org/entity/Q3563148
01220	rifaximin	CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C	InChI=1S/C43H51N3O11/c1-19-14-16-46-28(18-19)44-32-29-30-37(50)25(7)40-31(29)41(52)43(9,57-40)55-17-15-27(54-10)22(4)39(56-26(8)47)24(6)36(49)23(5)35(48)20(2)12-11-13-21(3)42(53)45-33(34(32)46)38(30)51/h11-18,20,22-24,27,35-36,39,48-51H,1-10H3,(H,45,53)/b12-11+,17-15+,21-13-/t20-,22+,23+,24+,27-,35-,36+,39+,43-/m0/s1	Xifaxan ; Xifaxsan ; Rifaximin ; Rifacol ; Rifamycin L 105 ; Rifamycin L 105SV ; Rifaxidin ; Rifaximina ; Rifaximine ; Rifaximinum ; Rifaximinun	http://www.wikidata.org/entity/Q416073
06595	midostaurin	CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC	InChI=1S/C35H30N4O4/c1-35-32(42-3)25(37(2)34(41)19-11-5-4-6-12-19)17-26(43-35)38-23-15-9-7-13-20(23)28-29-22(18-36-33(29)40)27-21-14-8-10-16-24(21)39(35)31(27)30(28)38/h4-16,25-26,32H,17-18H2,1-3H3,(H,36,40)/t25-,26-,32-,35+/m1/s1	4'-N-benzoylstaurosporine ; benzoylstaurosporine ; CGP 41231 ; CGP 41251 ; CGP-41251 ; Midostaurin ; N-benzoylstaurosporine ; PKC 412 ; PKC412 ; Rydapt	http://www.wikidata.org/entity/Q6842945
01179	podofilox	COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O	InChI=1S/C22H22O8/c1-25-16-4-10(5-17(26-2)21(16)27-3)18-11-6-14-15(30-9-29-14)7-12(11)20(23)13-8-28-22(24)19(13)18/h4-7,13,18-20,23H,8-9H2,1-3H3/t13-,18+,19-,20-/m0/s1	PPT ; Podophyllotoxin ; (-)-Podophyllotoxin ; 6,7]naphtho[2,3-D][1,3]dioxol-6(5ah)-one ; 9-HYDROXY-5-(3,4,5-trimethoxyphenyl)-5,8,8a,9-tetrahydrofuro[3',4' ; 9-HYDROXY-5-(3,4,5-trimethoxyphenyl)-5,8,8a,9-tetrahydrofuro[3',4':6,7]naphtho[2,3-D][1,3]dioxol-6(5ah)-one ; Condylox ; Podofilox ; Podophyllinic acid lactone ; Podophyllotoxin 7	http://www.wikidata.org/entity/Q421193
00051	adalimumab				http://www.wikidata.org/entity/Q348260
00349	clobazam	CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3	InChI=1S/C16H13ClN2O2/c1-18-13-8-7-11(17)9-14(13)19(16(21)10-15(18)20)12-5-3-2-4-6-12/h2-9H,10H2,1H3	Urbanol ; Onfi ; Clobazam ; Frisium ; 1-phenyl-5-methyl-8-chloro-1,2,4,5-tetrahydro-2,4-dioxo-3H-1,5-benzodiazepine ; 7-Chloro-1-methyl-5-phenyl-1,5-dihydro-benzo[b][1,4]diazepine-2,4-dione ; Clobazamum ; H-4723 ; HR-376 ; LM-2717	http://www.wikidata.org/entity/Q412164
00950	fexofenadine	CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O	InChI=1S/C32H39NO4/c1-31(2,30(35)36)25-17-15-24(16-18-25)29(34)14-9-21-33-22-19-28(20-23-33)32(37,26-10-5-3-6-11-26)27-12-7-4-8-13-27/h3-8,10-13,15-18,28-29,34,37H,9,14,19-23H2,1-2H3,(H,35,36)	Fexofenadine ; 4-(1-Hydroxy-4-(4-(hydroxydiphenylmethyl)-1-piperidinyl)butyl)-alpha,alpha-dimethylbenzeneacetic acid ; Allegra® ; Carboxyterfenadine ; fexofenadine HCl ; Terfenadine acid metabolite ; Terfenadine carboxylate ; Terfenadine-COOH	http://www.wikidata.org/entity/Q415122
00564	carbamazepin	C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N	InChI=1S/C15H12N2O/c16-15(18)17-13-7-3-1-5-11(13)9-10-12-6-2-4-8-14(12)17/h1-10H,(H2,16,18)	CBZ ; Carbamazepine ; 5-Carbamoyl-5H-dibenz(b,f)azepine ; 5-carbamoyl-5H-dibenz[b,f]azepine ; 5-Carbamoyl-5H-dibenz[b,F]azepine ; 5-Carbamoyl-5H-dibenzo(b,f)azepine ; 5-Carbamoyl-5H-dibenzo(b,F)azepine ; 5-Carbamyl-5H-dibenzo(b,f)azepine ; 5-Carbamyl-5H-dibenzo(b,F)azepine ; 5H-Dibenz(b,f)azepine-5-carboxamide ; 5H-Dibenz(b,F)azepine-5-carboxamide ; calepsin ; Carbamazepen ; Carbamazepin ; Carbamazepina ; carbamazepine ; Carbamazépine ; Carbamazepinum ; TEG111 ; Tegretol®	http://www.wikidata.org/entity/Q410412
00132	alpha-linolenic acid	CCC=CCC=CCC=CCCCCCCCC(=O)O	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-	ALA ; 9,12,15-Octadecatrienoic acid ; Linolenic acid ; linolenic acid ; (9,12,15)-linolenate ; linolenate ; (9,12,15)-linolenic acid ; (9Z,12Z,15Z)-Octadecatrienoate ; (9Z,12Z,15Z)-Octadecatrienoic acid ; (Z,Z,Z)-9,12,15-Octadecatrienoate ; (Z,Z,Z)-9,12,15-octadecatrienoic acid ; 9-cis,12-cis,15-cis-Octadecatrienoate ; 9-cis,12-cis,15-cis-octadecatrienoic acid ; 9,12,15-Octadecatrienoate ; a-Linolenate ; a-Linolenic acid ; All-cis-9,12,15-Octadecatrienoate ; all-cis-9,12,15-octadecatrienoic acid ; all-cis-9,12,15-Octadecatrienoic acid ; alpha-Linolenic acid ; Alpha-Linolenic Acid ; C18:3(n-3) ; cis-9,12,15-Octadecatrienoate ; cis-9,12,15-Octadecatrienoic acid ; cis-delta(9,12,15)-Octadecatrienoic acid ; cis-Delta(9,12,15)-octadecatrienoic acid ; cis,cis,cis-9,12,15-Octadecatrienoate ; cis,cis,cis-9,12,15-octadecatrienoic acid ; cis,cis,cis-9,12,15-Octadecatrienoic acid ; Industrene 120 ; α-LA ; α-linolenic acid ; Α-Linolenic acid, ALA	http://www.wikidata.org/entity/Q256502
00307	bexarotene	CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C	InChI=1S/C24H28O2/c1-15-13-20-21(24(5,6)12-11-23(20,3)4)14-19(15)16(2)17-7-9-18(10-8-17)22(25)26/h7-10,13-14H,2,11-12H2,1,3-6H3,(H,25,26)	4-[1-(3,5,5,8,8-pentamethyltetralin-2-yl)ethenyl]benzoic acid ; 4-[1-(5,6,7,8,-Tetrahydro-3,5,5,8,8-pentamethyl-2-naphtalenyl)ethenyl]benzoic acid ; Bexaroten ; Bexarotene ; Bexarotène ; Bexaroteno ; Bexarotenum ; LGD1069 ; p-(1-(5,6,7,8-Tetrahydro-3,5,5,8,8-pentamethyl-2-naphthyl)vinyl)benzoic acid ; P-(1-(5,6,7,8-Tetrahydro-3,5,5,8,8-pentamethyl-2-naphthyl)vinyl)benzoic acid ; p-[1-(5,6,7,8,-Tetrahydro-3,5,5,8,8-pentamethyl-2-naphthyl)vinyl]benzoic acid ; Targretyn ; Targrexin ; Targrexin®	http://www.wikidata.org/entity/Q418192
13972	DL-methionine	CSCCC(C(=O)O)N	InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)	M ; Met ; (+-)-Methionine ; 2-amino-4-(methylsulfanyl)butanoic acid ; 2-amino-4-(methylthio)butanoic acid ; alpha-amino-gamma-methylmercaptobutyric acid ; DL-Methionine ; DL-Methioninum ; Hmet ; Methionine ; racemethionine ; Racemethionine	http://www.wikidata.org/entity/Q180341
00727	pharmaceutical preparation of nitroglycerin				http://www.wikidata.org/entity/Q3221044
14973	abrocitinib	CCCS(=O)(=O)NC1CC(C1)N(C)c2c3cc[nH]c3ncn2	InChI=1S/C14H21N5O2S/c1-3-6-22(20,21)18-10-7-11(8-10)19(2)14-12-4-5-15-13(12)16-9-17-14/h4-5,9-11,18H,3,6-8H2,1-2H3,(H,15,16,17)	PF 04965842 ; PF-04965842 ; PF04965842	http://www.wikidata.org/entity/Q76656815
SALT001045	ketorolac tromethamine				http://www.wikidata.org/entity/Q27107089
00862	vardenafil	CCCC1=NC(=C2N1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C	InChI=1S/C23H32N6O4S/c1-5-8-20-24-16(4)21-23(30)25-22(26-29(20)21)18-15-17(9-10-19(18)33-7-3)34(31,32)28-13-11-27(6-2)12-14-28/h9-10,15H,5-8,11-14H2,1-4H3,(H,25,26,30)	Vardenafil ; 2-{2-ethoxy-5-[(4-ethylpiperazin-1-yl)sulfonyl]phenyl}-5-methyl-7-propylimidazo[5,1-F][1,2,4]triazin-4(1H)-one ; Levitra® ; Vardénafil ; Vardenafilum	http://www.wikidata.org/entity/Q424161
01326	cefamandole	CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(C4=CC=CC=C4)O)SC2)C(=O)O	InChI=1S/C18H18N6O5S2/c1-23-18(20-21-22-23)31-8-10-7-30-16-11(15(27)24(16)12(10)17(28)29)19-14(26)13(25)9-5-3-2-4-6-9/h2-6,11,13,16,25H,7-8H2,1H3,(H,19,26)(H,28,29)/t11-,13-,16-/m1/s1	(6R,7R)-7-(R)-Mandelamido-3-(((1-methyl-1H-tetrazol-5-yl)thio)methyl)-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-ene-carboxylic acid ; (6R,7R)-7-{[(2R)-2-hydroxy-2-phenylacetyl]amino}-3-{[(1-methyl-1H-tetrazol-5-yl)sulfanyl]methyl}-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid ; Cefadole ; Cefamandol ; Cefamandole ; Cefamandole nafate ; Cefamandolum ; Cephadole ; Cephamandole ; Compound 83405 ; L-Cefamandole	http://www.wikidata.org/entity/Q2601530
01084	emedastine	CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C	InChI=1S/C17H26N4O/c1-3-22-14-13-21-16-8-5-4-7-15(16)18-17(21)20-10-6-9-19(2)11-12-20/h4-5,7-8H,3,6,9-14H2,1-2H3	1-(2-Ethoxy-ethyl)-2-(4-methyl-[1,4]diazepan-1-yl)-1H-benzoimidazole ; 1-(2-ethoxyethyl)-2-(hexahydro-4-methyl-1H-1,4-diazepin-1-yl)benzimidazole ; 1-(2-Ethoxyethyl)-2-(hexahydro-4-methyl-1H-1,4-diazepin-1-yl)benzimidazole ; 1-[2-(ethoxy)ethyl]-2-(4-methyl-1-homopiperazinyl)benzimidazole ; 1-[2-(Ethoxy)ethyl]-2-(4-methyl-1-homopiperazinyl)benzimidazole ; AL-3432A ; Emadine® ; Emedastina ; Emedastine ; Emedastinum	http://www.wikidata.org/entity/Q5370305
05016	ataluren	C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F	InChI=1S/C15H9FN2O3/c16-12-7-2-1-6-11(12)14-17-13(18-21-14)9-4-3-5-10(8-9)15(19)20/h1-8H,(H,19,20)	3-[5-(2-fluorophenyl)-1,2,4-oxadiazol-3-yl]benzoic acid ; Ataluren ; EC-000.2051 ; PTC124	http://www.wikidata.org/entity/Q753330
01536	androstenedione	CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4=O)C	InChI=1S/C19H26O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h11,14-16H,3-10H2,1-2H3/t14-,15-,16-,18-,19-/m0/s1	Androstenedione ; (1S,2R,10R,11S,15S)-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-6-ene-5,14-dione ; (4)-Androsten-3,17-dione ; [4-14C]-androstenedione ; [4-14C]androst-4-ene-3,17-dione ; 17-Ketotestosterone ; 3,17-Dioxoandrost-4-ene ; 4-Androsten-3,17-dione ; 4-Androstene-3,17-dione ; 4-Androstenedione ; androst-4-ene-3,17-dione ; Androstendione ; D4-Androstene-3,17-dione ; Delta(4)-androsten-3,17-dione ; Delta(4)-androstene-3,17-dione ; Delta4-androstenedione ; Fecundin	http://www.wikidata.org/entity/Q411064
00578	carbenicillin	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C	InChI=1S/C17H18N2O6S/c1-17(2)11(16(24)25)19-13(21)10(14(19)26-17)18-12(20)9(15(22)23)8-6-4-3-5-7-8/h3-7,9-11,14H,1-2H3,(H,18,20)(H,22,23)(H,24,25)/t9?,10-,11+,14-/m1/s1	Carbenicillin ; CBPC ; (2S,5R,6R)-6-{[carboxy(phenyl)acetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid ; alpha-Carboxybenzylpenicillin ; alpha-Phenyl(carboxymethylpenicillin) ; Carbenicilina ; Carbenicilline ; Carbenicillinum ; Carboxybenzylpenicillin ; Geo-Pen ; Geocillin ; N-(2-Carboxy-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo(3.2.0)hept-6-yl)-2-phenylmalonamic acid ; Pyopen	http://www.wikidata.org/entity/Q1050019
01367	rasagiline	C#CCNC1CCC2=CC=CC=C12	InChI=1S/C12H13N/c1-2-9-13-12-8-7-10-5-3-4-6-11(10)12/h1,3-6,12-13H,7-9H2/t12-/m1/s1	RAS ; Rasagiline ; (1R)-N-propargylindan-1-amine ; (1R)-N-Propargylindan-1-amine ; (R)-indan-1-yl-prop-2-ynyl-amine ; (R)-Indan-1-yl-prop-2-ynyl-amine ; (R)-N-2-Propynyl-1-indanamine ; Azilect® ; TVP-1012	http://www.wikidata.org/entity/Q420685
00422	methylphenidate	COC(=O)C(C1CCCCN1)C2=CC=CC=C2	InChI=1S/C14H19NO2/c1-17-14(16)13(11-7-3-2-4-8-11)12-9-5-6-10-15-12/h2-4,7-8,12-13,15H,5-6,9-10H2,1H3	MPH ; alpha-phenyl-2-piperidineacetic acid methyl ester ; methyl alpha-phenyl-alpha-(2-piperidyl)acetate ; methyl alpha-phenyl-alpha-2-piperidinylacetate ; methyl phenidylacetate ; methyl phenyl(piperidin-2-yl)acetate ; methyl α-phenyl-α-(2-piperidyl)acetate ; methyl α-phenyl-α-2-piperidinylacetate ; methylphenidan ; RIT124 ; α-phenyl-2-piperidineacetic acid methyl ester	http://www.wikidata.org/entity/Q422112
01259	lapatinib	CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl	InChI=1S/C29H26ClFN4O4S/c1-40(36,37)12-11-32-16-23-7-10-27(39-23)20-5-8-26-24(14-20)29(34-18-33-26)35-22-6-9-28(25(30)15-22)38-17-19-3-2-4-21(31)13-19/h2-10,13-15,18,32H,11-12,16-17H2,1H3,(H,33,34,35)	FMM ; GW 572016 ; GW572016 ; LAP016 ; N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine ; N-{3-chloro-4-[(3-fluorophenyl)methoxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furanyl]-4-quinazolinamine	http://www.wikidata.org/entity/Q420323
